machine_record_index,Volume,Closing Price,SMA,EMA,MACD,Trend
359,521,53.630053043531156,58.4037080357327,52.506746532602136,-8.304327115180136,1
360,203,56.12118902937294,57.4439666822092,53.71156069819241,-5.139186444694225,1
361,951,76.7518249805799,53.05772005797396,61.391648792321575,-0.3010662222854492,0
362,353,72.8961267844814,57.157767266381576,65.22647478970819,4.750426026204792,0
363,326,46.22950392372825,61.125739552338736,58.89415116771488,-2.9546939846586824,0
364,211,29.622079674467784,56.324144878526056,49.13679400329919,-7.038119966288505,1
365,609,68.05487509923965,58.7108820924994,55.44282103527935,0.27819161833191686,0
366,572,47.95335410979536,52.951187918342484,52.946332060118024,-4.5242924215760425,0
367,198,21.904859001279736,42.75293436170215,42.59917437383859,-11.620197041546248,1
368,252,91.0515071112747,51.717334999211445,58.74995195298396,5.166543120139245,0
369,960,72.2099671848689,60.234912501291674,63.236623696945614,8.002041827232098,0
370,995,71.48654708009332,60.9212468974624,65.98659815799485,6.99394090610209,1
371,977,84.03254883205065,68.13708584191346,72.00191504934679,10.47571648174408,0
372,437,57.6695510789573,75.29002425744898,67.2244603925503,5.569231654148886,1
373,805,83.35489855622114,73.75070254643826,72.60127311377391,10.39578824406906,0
374,921,54.82816781599052,70.27434267266258,66.67690468117945,5.977083058848848,0
375,262,16.045785992413908,59.18619045512671,49.79986511825761,-8.384646676463476,1
376,819,46.472327922491985,51.674146273214966,48.6906860530024,-10.898013095720692,1
377,780,54.771840458190155,51.09460414906154,50.71773752139832,-7.764042073903987,1
378,260,74.81823234690663,49.38727090719864,58.751235796567755,-1.969283651827162,0
379,679,19.592085711580694,42.340054486316674,45.69818576823874,-14.829602572681246,1
380,900,22.60166847944041,43.65123098372197,37.99934667197263,-16.824288449627836,1
381,497,33.73154223711548,41.103073846646666,36.57674519368692,-15.040354515600768,1
382,376,33.9848554033794,36.94567683568452,35.71278193025108,-12.779176805977102,1
383,915,75.89661206131561,37.16135277856632,49.10739197393926,1.2934279686056627,0
384,603,32.565759450543794,39.75608752635894,43.593514466140775,-2.128466903491706,1
385,995,66.97882570217028,48.631518970904914,51.388618211483944,7.031309579689044,0
386,491,54.48464651244443,52.782139825970695,52.42062764513744,8.09194578863805,1
387,234,61.59649403614606,58.30446755252403,55.479249775473654,7.354675581996574,1
388,294,85.42962668604662,60.21107047747023,65.46270874566466,14.09169298855803,0
389,500,46.394335139412185,62.97678561524391,59.10658421024717,8.433693896372048,1
390,739,79.38202393578435,65.45742526196673,65.86506411875956,14.811857839144615,0
391,132,47.98324535956186,64.1571450313902,59.904457865693665,6.485321615413625,0
392,787,41.84842389051245,60.20753100226349,53.8857798739666,-1.1372526605694446,1
393,559,96.27644595818985,62.37689485669214,68.01600190204101,7.780894057415445,0
394,982,26.59338286110669,58.41670440103104,54.208462221729576,-5.410689577706599,0
395,569,18.130326451984708,46.16636490427111,42.18241696514796,-12.62287770017732,1
396,474,79.38873329819306,52.44746249199735,54.58452240949633,-4.122686743133038,0
397,121,16.142473481868244,47.30627241026851,41.77050610028697,-12.700340367317224,1
398,849,85.33710916327264,45.118405051285066,56.2927071212822,-0.7491779005576973,0
399,769,49.347405672151915,49.66920961349412,53.977606638238775,-2.0435210199349285,1
400,137,92.39623095627226,64.52239051435163,66.78381474424994,10.18213673022408,0
401,329,74.9379575009715,63.63223535490731,69.5018623298238,10.521549119001328,0
402,464,64.93642003071619,73.3910246646769,67.98004823012127,10.20353534472116,1
403,662,95.43761173519891,75.41112517906217,77.13256939848048,15.401525981777276,0
404,537,45.69844357468489,74.68133275956876,66.6545274572153,4.602649066831056,1
405,875,95.86782428856698,75.3756514260277,76.39229306766586,14.37446648308353,0
406,382,22.150114967908625,64.81808291941512,58.31156703441345,-3.335987225735707,1
407,126,53.53794477391715,62.53838786805532,56.72035961424802,-7.877829506062177,0
408,325,34.29201001529754,50.30926752407504,49.24424308126453,-11.595885765471046,1
409,376,58.58585010173741,52.88674882948553,52.358112088088824,-12.018964810302514,0
410,897,24.581249010242615,38.629433773820665,43.09915772880676,-16.21493082349874,1
411,708,85.73766942790391,51.34694466581973,57.31199496183915,-5.034615570112358,1
412,383,86.17670643831015,57.874696998698326,66.93356545399615,5.105248631874822,1
413,978,95.97126814511311,70.21054862466144,76.61279968436847,13.031706975235352,0
414,580,23.92049267949126,63.27747714021221,59.0486973494094,-1.1144014137883147,1
415,552,66.09992958144917,71.58121325445352,61.39910809342266,3.6808161763707687,0
416,928,52.68135778303326,64.96995092547938,58.49319132329286,0.1929898888785928,0
417,915,40.99453588398099,55.93351681461356,52.66030617685557,-1.0671212238431949,1
418,758,41.63861450207969,45.06698608600688,48.98640895193028,-6.365060076616075,1
419,615,47.151419554607706,49.71317146103017,48.37474581948942,-6.444512774114479,1
420,646,73.44329947200578,51.18184543914149,56.73093037032821,-1.3509356780013846,0
421,291,63.845745244133916,53.414722931361624,59.10253532826344,0.5823446847341458,0
422,148,51.3713361485018,55.49008298426578,56.52546893500956,-4.227228970041331,0
423,611,16.83400693326599,50.52916147050304,43.294981601095046,-11.715744429402683,1
424,116,16.99888096710614,44.49865375300273,34.529614723098746,-14.716292518131986,0
425,271,10.210545156320043,31.852102889865574,26.42325820083918,-15.675922124658804,1
426,319,97.09294493863779,38.50154282876635,49.979820446772045,1.7829357663451901,0
427,257,10.472843670254642,30.321844333116918,36.81082818793292,-6.750465999894395,1
428,576,19.27843714123704,30.81073037471113,30.966697839034296,-9.81101962864333,1
429,145,38.313690112846984,35.073692203859295,33.415695263638526,-7.138618389777939,1
430,472,82.6687226635085,49.565327705296994,49.83337106359519,5.859881730059655,1
431,617,96.58889071877059,49.46451686132355,65.41854428198698,17.32526568477121,0
432,198,81.10122029126705,63.59019218552603,70.64610295174701,21.914664286259473,0
433,991,72.15042092010765,74.16458894130014,71.14754227453389,21.724047302715206,0
434,844,56.91706006722124,77.885262932175,66.40404820542967,16.518409573717705,0
435,136,17.803469067596524,64.91221221299261,50.20385515948529,0.23742801657910917,1
436,379,96.23537137035373,64.84150834330924,65.54769389644144,8.978225886597961,0
437,448,78.25531725511134,64.2723277360781,69.7835683493314,7.543702664588643,0
438,596,67.50544468008357,63.34333248807328,69.02419379291547,9.249953129718904,1
439,401,78.31322609849649,67.62256569432833,72.12053789477581,6.692932029225744,0
440,280,75.16929963458247,79.09573180772551,73.1367918080447,3.0516140680492043,0
441,706,67.35084218105382,73.31882596986554,71.20814193238108,-1.2967984799649912,1
442,198,98.25191201619893,77.31814492208306,80.22273196032037,6.419192435250082,0
443,799,91.30274313724225,82.0776046135148,83.91606901929434,10.553041792684752,0
444,215,68.19984272054471,80.05492793792443,78.67732691971113,6.389414490661736,1
445,290,72.38576903112323,79.49822181723259,76.58014095684851,4.272616185214488,0
446,352,14.6436225992839,68.9567779008786,55.93463483766031,-12.850103478312263,1
447,260,70.29257180950353,63.36490985953952,60.72061382827472,-12.43821638285678,0
448,355,13.974889393909017,47.89933911087287,45.13870568348616,-21.16508436294162,1
449,422,62.94373812729379,46.84811819222269,51.0737164980887,-13.954108621020936,1
450,227,99.94181496092514,52.35932737818308,67.36308265236752,-0.36777332347891445,0
451,117,60.02259232934617,61.43512132419553,64.91625254469375,-1.290383950390165,0
452,892,52.588910627320004,57.894389087758825,60.807138572235836,-3.5177988389095347,0
453,834,38.156937085502875,62.7307986260776,53.257071409991525,-8.63504057652461,0
454,665,20.847032090781802,54.311457418775205,42.45372497025495,-12.987980355809746,1
455,669,75.79213043124534,49.48152051283923,53.56652679058509,-0.5826274766465289,0
456,422,27.333912500706738,42.94378454711135,44.82232202729231,-5.92133805495282,0
457,971,20.37538191225559,36.50107880409847,36.67334198894674,-9.736119166726084,1
458,785,47.958639375746124,38.46141926214712,40.43510778454653,-8.750604769164816,1
459,891,81.58076541631877,50.60816592725452,54.15032699513728,4.023931640857995,0
460,725,77.05580933081984,50.86090170716941,61.78548777369814,6.402349091342963,0
461,387,14.939435318182744,48.38200627066461,46.17013695519301,-5.212643159736253,1
462,953,50.962931653254046,54.4995162188643,47.76773518788002,0.46652868192334296,1
463,762,57.0191118464052,56.311610712996114,50.85152740738842,3.8006109416768297,1
464,738,68.009198556324,53.59729734099717,56.57075112370028,8.234810663905037,1
465,254,68.51506153989052,51.8891477828113,60.55218792909703,9.686403764769473,0
466,589,42.82275245115753,57.46581120940626,54.6423761031172,1.9452819087583322,1
467,485,60.46094746031626,59.3654143708187,56.58189988885023,5.1624042754021175,0
468,884,53.29556954596778,58.620705910731225,55.48645644122276,1.9034894073362167,1
469,203,89.6498520870953,62.94883661688548,66.87425498984695,7.518415441390438,0
470,492,57.72386193714102,60.790596696335584,63.82412397227831,3.6545158770388895,0
471,910,49.69289455733455,62.16462511757097,59.11371416729706,1.6014286436396574,0
472,345,46.403690471366566,59.35317371978105,54.8770396019869,-0.08090268338272466,1
473,275,61.518498349011914,60.99775948038987,57.09085918432858,-1.7486716869434744,1
474,138,82.35792814608078,59.53937469218697,65.51321550491265,4.057434925905035,0
475,576,58.45613413427088,59.68582913161295,63.16085504803206,1.5853226117023027,1
476,781,69.54896575724874,63.657043371595776,65.29022528443762,3.5863789146974696,1
477,858,76.40701902158725,69.65770908163992,68.99582319682084,6.634313703605962,0
478,637,56.81512988908587,68.7170353896547,64.93559209424252,1.4080511478669422,0
479,966,48.41353509893779,61.928156780226104,59.428239762474284,-3.0953501537864128,1
480,917,88.89988400762046,68.01690675489601,69.25212117752301,3.761505056124591,0
481,507,47.575547562510295,63.62222311594833,62.02659663918544,0.04217256150243287,1
482,624,51.57485655180288,58.65579062199146,58.542683276724595,-2.929323685513573,1
483,927,99.13071820075994,67.11890828432627,72.07202825140305,6.480202652212782,0
484,605,10.021377121829612,59.44047668890464,51.38847787487858,-11.171488278516946,1
485,924,26.692561861905023,46.99901225976155,43.156505870554064,-16.501298908915892,1
486,135,44.55675009277532,46.39525276581456,43.62325394462782,-12.884452663733349,1
487,784,93.93309184827275,54.86689982510853,60.393199912509466,0.9290801613148076,0
488,119,16.302673517272392,38.301290888411025,45.696357780763776,-9.33057095043285,0
489,420,10.853689026564826,38.467753269358056,34.082134862697465,-15.48201636891396,1
490,875,14.741545237950573,36.077549944567174,27.635271654448502,-18.422747522901652,1
491,611,17.968906955225634,30.759981317057235,24.413150088040883,-19.10781674399993,0
492,499,13.383709588563478,14.650104865115381,20.736669921548415,-16.49128237557098,1
493,753,53.18031941708543,22.025634045077986,31.551219753394086,-6.143796864939901,1
494,982,62.268148650459494,32.308525969856916,41.790196052415894,3.204071759193859,0
495,570,34.45182739621036,36.25058240150888,39.34407316701405,6.147856440837813,1
496,242,45.845864557807204,41.8259739220252,41.511336963945105,5.329746284770728,0
497,191,18.252940160028714,42.79982003631824,33.75853802930631,-1.7197508413783709,1
498,453,40.27334174455798,40.21842450181275,35.93013926772353,0.808801092723634,1
499,933,57.026727247107075,39.17014022114226,42.962335260851376,10.916527469281945,1
500,899,75.90446264661806,47.460667271223805,53.943044389440274,16.930420837092036,0
501,826,10.30117258386813,40.35172887643599,39.3957537875829,2.42917327212605,1
502,953,52.05796898838873,47.112734642107995,43.616492187851506,3.5402096931914784,0
503,150,36.7302588809394,46.404118069384275,41.321081085547476,-0.3186474029220321,1
504,764,86.75396395227112,52.349565410417085,56.46537537445536,8.711459022343554,0
505,797,74.39979837108177,52.04863255530982,62.44351637333084,12.921310108386002,0
506,674,63.01976810238054,62.59235165901231,62.63560028301408,13.050759063742483,0
507,289,34.95390811270963,59.171539483876494,53.40836955957926,3.781688280599397,1
508,224,91.93051918517808,70.21159154472423,66.24908610144554,12.782016936851434,0
509,249,14.059060949829085,55.672610944235814,48.85241105090673,-4.265168179504066,1
510,413,19.852083881120365,44.76306804624353,39.18563532764461,-12.23017241414638,1
511,669,45.24671264863205,41.208456955493844,41.205994434640424,-9.228145423944326,0
512,441,21.19938015671707,38.45755136429533,34.53712300866597,-11.338259975760359,1
513,404,96.07741278034825,39.286930083329366,55.050552932560066,2.027149931760391,0
514,791,81.8190389929045,52.83892569194445,63.973381619341545,8.469889451498887,0
515,781,33.30843864416323,55.530196644553016,53.751733960948776,-1.4666065204958656,1
516,937,62.96988060759208,59.07483023634502,56.824449509829876,3.588115973775153,1
517,882,98.40974635720734,74.51690347644308,70.68621512562237,15.449052590723852,0
518,153,89.57790803183526,73.21700252674049,76.98344609436,19.533105232006932,0
519,543,64.07186017979782,69.66756676411914,72.67958412283929,12.802747254895529,1
520,712,91.33515704577434,81.27291044444137,78.89810843048431,19.07088507415753,1
521,363,99.0266418832023,88.48426269956342,85.60761958139031,18.699764480615755,0
522,152,76.90175406042617,84.18266424020717,82.70566440773561,11.043670125352236,0
523,671,15.848776853460462,69.43683800453222,60.42003522297723,-8.792131076475172,1
524,719,46.142221278293874,65.85091022423144,55.660763908082785,-15.629972484834354,1
525,104,85.40431617549208,64.66474205017498,65.57528133055256,-4.826030345293233,0
526,202,30.75122762245171,51.00965919802486,53.96726342785228,-12.178397300455778,1
527,295,84.75782659755622,52.58087370545087,64.23078448442027,-6.202325240003873,0
528,873,20.830488583149634,53.5772160513887,49.76401918399672,-17.157474538390545,0
529,976,14.22508214330317,47.19378822439056,37.917706837098876,-21.988398200796382,1
530,983,44.56815503421246,39.02655599613464,40.13452290280341,-16.020769385289945,0
531,449,13.305874368395227,35.53748534532334,31.191640058000687,-20.733153412475794,1
532,146,96.1543236684993,37.81678475951196,52.845867928166896,0.519477239130012,0
533,966,84.35851262145692,50.52238956717341,63.350082825930244,12.246036242038805,0
534,922,82.06927184168876,64.09122750685053,69.58981249784975,18.05513943218643,0
535,919,66.68001306965378,68.5135991139388,68.61987935511776,12.849269938105003,0
536,755,29.469162073289816,71.74625665491772,55.56964026117512,1.1884524445793545,1
537,368,56.6434330008753,63.84407852139291,55.92757117440851,3.943123622364162,1
538,469,63.754666518730694,59.723309300847674,58.53660295584924,3.801868829114966,0
539,735,57.25283507742414,54.760021947994744,58.108680329707546,5.666028829650948,0
540,205,33.42100311563746,48.10821995719148,49.879454591684194,-3.6124064527463915,1
541,769,56.37231318832533,53.48885018019858,52.04374079056458,-4.9603895076178475,0
542,758,54.20677067817639,53.00151771565881,52.76475075310185,-5.042597515410911,1
543,756,99.67021982260519,60.18462837643371,68.39990710960296,3.3955300532393693,0
544,219,90.76925332415834,66.88791202578054,75.8563558477881,11.30073465345292,0
545,930,51.704267339405796,70.54456487053422,67.80565967832733,5.9712255908297465,1
546,886,66.06436446416069,72.48297512570127,67.2252279402718,6.7245361342348815,1
547,703,77.30844436830057,77.10330986372612,70.58630008294806,9.199905668690583,0
548,157,13.137864421044242,59.79683878341393,51.436821528980126,-8.58863141425688,1
549,445,90.54292971050559,59.75157406068338,64.47219092282195,1.6217799204490788,0
550,840,87.41141347761314,66.89300328832485,72.11859844108568,7.296791858805946,0
551,573,51.168888799633656,63.913908155419435,65.135361893935,0.8205508348044646,0
552,216,45.205278947234184,57.49327507120616,58.492000911701396,-6.804833133395533,0
553,929,34.566343737068344,61.778970934410985,50.516781853490386,-12.962888070668463,1
554,890,52.90091454973316,54.2505679022565,51.31149275223798,-12.05935582788392,0
555,226,13.99389971799131,39.56706515033213,38.87229507415576,-17.35886016391499,1
556,492,86.6974180012307,46.67277099065154,54.814002716514075,-1.0778329113127114,0
557,740,13.188013157669056,40.26931783273851,40.938672863565735,-11.743474915782983,1
558,157,39.61462288328839,41.27897366198252,40.49732287013995,-9.980679777469412,1
559,733,93.8430539487091,49.467401541777704,58.27923322966301,6.4233464503529305,0
560,612,76.16913890711075,61.902449379601606,64.2425351221456,7.1340421356633215,0
561,850,35.32518645197741,51.628003069750946,54.6034188987562,2.096404517151271,0
562,901,32.73841845647966,55.53808412951306,47.31508541799735,-0.6358460451797896,0
563,195,10.457392583622337,49.70663806957985,35.029187806539014,-9.529118971970526,1
564,737,72.61428635647752,45.46088455113353,47.557553989851854,0.7151632605720479,0
565,217,14.390522350585577,33.1051612398285,36.5018767767631,-8.659195503643147,1
566,659,57.93422674606859,37.626969298646735,43.645993433198264,-1.9345215302359406,1
567,700,96.59097753328449,50.397481114007704,61.29432146656034,8.830716685185045,0
568,587,19.85219740490085,52.2764420782634,47.48028011267385,0.587110380992705,1
569,336,90.50319378712607,55.85422356439311,61.82125133749126,8.485149886688696,1
570,984,99.23278016305433,72.82267512688686,74.29176094601229,15.987479721895902,0
571,996,15.536532361531155,64.34313624997938,54.70668475118525,2.9279469926670245,1
572,371,89.46156422237152,62.91725358779679,66.29164457491402,13.405204706790727,0
573,288,56.4471118399255,70.23623647480171,63.01013366325118,8.363533346132222,1
574,803,91.58623475001221,70.45284466737894,72.53550069217152,12.984915683924847,0
575,546,61.41870477276167,62.890029589320406,68.82990205236825,5.032541028359965,1
576,680,69.59008090959082,73.70073929893235,69.08329500477578,5.537951101341378,0
577,889,58.940101719765934,67.59644679841122,65.70223057643916,-1.5555782744269209,1
578,960,87.80435922766137,73.8678962759584,73.06960679351323,3.3226202358477366,0
579,346,76.05189270583315,70.76102786712258,74.06370209761988,6.028305942242,0
580,175,56.91342809623734,69.85997253181772,68.34694409715904,-2.7768879491635516,1
581,253,88.13447236463922,73.5688508228274,74.94278685298576,4.016348258537079,0
582,755,32.07569790298011,68.19597005947023,60.65375720298388,-4.676257869791954,0
583,534,24.16065937322734,55.467230088583435,48.489391259731704,-17.55930106401881,1
584,185,24.436009479706488,45.144053443358096,40.471597333056636,-20.158298762138465,1
585,796,40.06079908707141,41.773527641524915,40.3346645843949,-18.929705448062357,0
586,384,31.482102817091576,30.443053732015386,37.38381066196047,-16.871881709420073,1
587,319,93.70813154587648,42.769540460594655,56.15858428993248,-0.7878936458742984,0
588,168,19.52506844457256,41.8424222748637,43.94741234147918,-8.826981222242743,1
589,146,72.90916642356288,51.53705366363498,53.601330368840415,-0.3371519201979112,0
590,193,27.02993858065053,48.930881562350805,44.74419977277712,-4.129747462343637,1
591,849,89.34734194933151,60.503929388798795,59.611913831628584,9.630012492882969,1
592,552,96.51837593664166,61.06597826695183,71.91406786663295,18.631754207853632,0
593,303,51.892300789298524,67.53942473589701,65.24014550752148,14.978012813353892,1
594,317,89.11643322053185,70.78087809529082,73.19890807852494,18.183380774561364,0
595,573,10.46306536792433,67.46750345274558,52.28696050832474,-1.5871006285302443,1
596,531,83.79522256672901,66.35707957622508,62.78971452779283,3.9690523003526437,0
597,440,30.576264537243116,53.16865729634536,52.05189786427626,-5.9783864840115655,1
598,650,91.78311783424311,61.14682070533428,65.29563785426521,2.2402689212147493,0
599,711,10.100810033209854,45.343696067869885,46.89736191391343,-9.190730226414821,1
600,388,60.05635615357813,55.262354225000635,51.283693327135,-8.182006122277052,1
601,353,78.09722234064412,54.12275417978367,60.22153633163804,0.323498889135891,0
602,833,33.28194976281172,54.6638912248974,51.24167414202927,-9.177364232319654,0
603,456,27.381957812856374,41.783659220620045,43.28843536563831,-11.966820997337678,0
604,122,17.56884020211862,43.2772652544018,34.71523697779841,-13.960891407300643,1
605,861,39.37902188529637,39.14179840074544,36.2698319469644,-11.363523196134487,1
606,621,60.38598810779465,35.59955155417555,44.30855066724115,-0.930600716462969,0
607,857,20.42594711022319,33.028351023657834,36.34768281490184,-9.721708713993856,1
608,936,43.90258257881189,36.33247597684894,38.86598273620519,-3.879022127030737,0
609,199,10.816516418745246,34.98201122017427,29.516160630385208,-11.58219855630923,1
610,901,83.68114784498576,43.84243641211215,47.57115636858539,7.147961347662395,0
611,279,21.560384628387222,36.07731571623066,38.900899121852675,-2.4772604486684386,1
612,322,35.50086534390235,39.09229936296649,37.76755452920257,-1.5643141405122236,0
613,861,11.658494686439573,32.64348178449203,29.064534581614907,-4.730773450249508,1
614,758,48.90167055032611,40.2605126108082,35.67691323785198,0.5799618070280346,1
615,541,85.61093524670969,40.64647009115299,52.32158724080455,12.372221023826164,0
616,707,45.29360903006769,45.393114971489084,49.9789278372256,7.71916421791812,0
617,868,26.154759108145004,43.52389372433761,42.037538260865404,0.8797965396538743,1
618,424,77.83289506454673,56.758773799959044,53.969323862092516,11.35767322781831,1
619,615,80.99262836836698,63.17696536356722,62.97709203085067,15.318217958397817,0
620,115,25.637812777681013,51.18234086976148,50.530665613127454,4.393855690768838,1
621,891,79.37686976868908,57.99899301748576,60.146066998314666,8.295894296794067,1
622,435,95.25680994307042,71.81940318447084,71.84964797989991,19.034836770205594,0
623,858,24.97398282390451,61.2476207363424,56.22442626123478,3.125148535247355,1
624,357,79.3885863278922,60.92681232824744,63.94581295012059,7.189225142134006,0
625,596,73.77148041423663,70.55354585555857,67.22103543815928,5.288365486189605,0
626,995,52.62164995915796,65.20250189365234,62.354573611825515,0.11190537578651316,0
627,259,15.212841450291847,49.19370819509663,46.6406628913143,-9.73549752835654,1
628,574,16.72249759820686,47.5434111499571,36.66794112694516,-17.32729334007061,1
629,951,86.71731932787829,49.00915774995432,53.35106719392287,-5.691047291404011,1
630,763,99.11335354755823,54.077532376618635,68.60516264513467,7.789676619556836,0
631,789,70.8447031468079,57.72214301414863,69.35167614569242,9.381850555244519,0
632,774,50.136247630928935,64.70682425027603,62.94653330743793,0.9351714792193562,1
633,479,68.28162790617168,75.01865031186901,64.72489817368252,3.638139834007056,0
634,644,63.49562733056908,70.37431191240717,64.31514122597804,5.875148104011025,0
635,790,44.52510343650596,59.45666189019671,57.71846196282068,-2.350791210196448,0
636,526,15.906353011661166,48.46899186316737,43.78109231243418,-10.99797475089703,1
637,712,83.93616526666969,55.22897539031551,57.16611663051269,1.5399924961453877,0
638,367,43.46501763148521,50.26565333537822,52.599083630836866,-2.2639878095577117,1
639,934,83.69070790213843,54.3046694496921,62.96295838793739,2.3933980765555987,0
640,676,32.7257874719544,51.94480625678178,52.883901415943065,-9.019266384917685,0
641,516,10.092653186107006,50.782066291670944,38.62015200599772,-16.897626949715423,1
642,267,24.304445494908087,38.855722337318625,33.848249835634505,-15.435453449024457,1
643,941,52.16854750917259,40.596428312856105,39.95501572681387,-7.77234125470882,1
644,142,94.98732714620469,42.85575216166935,58.29911953327748,6.834172592148477,0
645,655,19.19742577243471,40.15007982176542,45.265221612996555,-2.1093751503210356,1
646,384,86.87887970154094,55.50732512485221,59.136440975844685,9.813239848279451,0
647,496,57.432168659067585,62.132869757684105,58.56835020358565,8.16956030747361,1
648,111,84.3328689219907,68.56573404024773,67.15652310972067,11.055523554414492,0
649,706,36.85369878909934,56.93900836882666,57.055581669513565,4.8781209873382565,1
650,401,85.59524482052247,70.2185721784442,66.56880271984987,10.88048977192146,0
651,997,79.55405020151241,68.7536062784385,70.89721854707072,15.553627074194488,0
652,352,30.704831472829053,63.40813884119079,57.49975618899017,2.3245777160410483,0
653,598,21.820161376844027,50.90559733216146,45.606557918274795,-10.545912903902419,1
654,853,88.12488902790636,61.15983537992287,59.77933495481865,-1.691506161775088,1
655,134,96.69129880961187,63.37904617774075,72.08332290641638,6.902252514786042,0
656,826,12.81720823727646,50.03167778489355,52.327951350036415,-6.005609132516575,1
657,948,75.8143060276317,59.053572695854086,60.156736242568186,-2.894897594584549,1
658,189,91.85720598530365,73.060981617546,70.72355949014667,7.257065129347033,0
659,875,87.16240828832488,72.8684854696297,76.20317575620608,10.25916142630166,1
660,704,96.80684250431877,72.89159420857109,83.07106467224364,16.087552543811896,0
661,701,78.40846705942874,86.00984597300155,81.51686546797201,11.07045598367948,0
662,517,49.806888614281924,80.80836249033159,70.94687318340866,3.4828267163028386,0
663,214,38.07567914456174,70.05205712218321,59.98980850379302,-4.017707041900245,1
664,716,38.86684663943147,60.39294479240452,52.94882121567251,-11.738862260570954,1
665,295,75.19804053527052,56.07118439859488,60.36522765553852,-8.770612417240486,1
666,925,77.12533108278679,55.81455720326649,65.95192879795461,-2.2672814460644304,0
667,600,28.03232291938414,51.459644064286934,53.31206017176446,-9.185568748068938,1
668,725,88.13105321414778,61.47071887820414,64.91839118589223,-3.8553914820137862,0
669,592,74.34316361820228,68.5659822739583,68.05998199666226,-0.5912054704579646,0
670,174,60.64752577090444,65.6558793210851,65.589163254743,-0.46121752784395653,0
671,512,52.43792140922614,60.718397386372956,61.20541597290405,-1.9512575697580061,1
672,475,58.89095252109623,66.89012330671538,60.43392815563478,0.43691211157459264,0
673,519,24.332116445133803,54.13033595291258,48.39999091880112,-7.090662574067821,1
674,828,28.333112434864677,44.928325716245055,41.71103142415565,-11.990140720428528,0
675,376,18.20480413655725,36.43978138937562,33.87562232828952,-18.169643565627602,1
676,860,23.829223434500143,30.718041794430416,30.5268226970264,-20.265307929813115,1
677,775,50.83242711447544,29.106336713106266,37.29535750284275,-11.466305338930503,1
678,493,57.73189543554305,35.78629251118811,44.107536813742854,-3.0380063907600956,0
679,968,11.607570323048744,32.441184088824926,33.27421465017815,-12.50259917129685,1
680,556,81.71180450776248,45.14258416306597,49.42007793603959,4.178201506763365,0
681,291,36.47511760091301,47.67176299634855,45.10509115766406,3.018885229828612,1
682,838,92.06524314639199,55.91832620273185,60.75847515390671,16.05412611144729,1
683,788,97.07601372523999,63.78714986067124,72.86432134435114,24.440131275557235,0
684,198,26.691298720898892,66.80389554024126,57.4733138032004,11.732428217756272,1
685,647,51.588756168909455,60.779285872470666,55.51179459177009,7.499522362677993,0
686,195,10.11086516497833,55.50643538528374,40.37815144950618,-6.115600173762054,1
687,763,63.849453861018425,49.863277528209025,48.201918920010264,-2.0955535136297314,1
688,762,64.6575803436404,43.3795908518891,53.68713939455365,-0.012696114848033346,0
689,289,32.278596004303765,44.49705030857008,46.55095826447035,-5.602724652417017,1
690,835,60.25714053248782,46.23072718128575,51.11968568714285,-1.2444343211565894,0
691,136,30.29861281993619,50.26827671227731,44.17932806474063,-9.742378818299429,0
692,879,24.474292217037107,42.393244383481054,37.61098278217279,-11.540931409973496,1
693,468,68.63675201220383,43.18907871719374,47.9529058588498,-3.879144534237369,0
694,794,39.333291755686744,44.60001786747033,45.079701157795455,-2.3580199527329526,1
695,624,63.123754499706024,45.17334066091398,51.09438560509898,6.486019430031725,0
696,378,48.992207407449,48.91205957841654,50.393659539215655,3.9268843069358965,1
697,316,98.59162666626135,63.73552646826139,66.45964858156422,16.07596747450514,0
698,966,23.46225784008092,54.7006276338368,52.12718500106979,0.6308878377521623,1
699,972,51.81387369722292,57.196744022144046,52.022747899787504,1.5294157501195045,1
700,897,71.24109637233927,58.8202123966707,58.428864057304764,7.3869055719118535,0
701,372,45.599057549197184,58.14158242502033,54.15226188793558,2.0002649404682202,1
702,980,97.72298666836208,57.96785442544048,68.67583681474441,13.401686022620858,0
703,161,74.96988651342416,68.26938016010914,70.77385338097099,11.777096447723444,0
704,695,69.12854718080438,71.73231485682541,70.22541798091547,7.50747313402065,1
705,979,78.1353340850101,73.11116239935959,72.86205668228035,9.352563329318343,1
706,828,95.73837742348454,83.13902637421704,80.48749692934842,12.277579770736594,0
707,441,91.7036787686176,81.93516479426816,84.22622420910483,13.634646694750373,0
708,496,75.18567773137707,81.97832303785874,81.21270871652891,8.438342008513771,1
709,798,77.42454751911548,83.63752310552096,79.9499883173911,8.93954487163812,0
710,118,23.13298666316309,72.63705362115155,61.01098776598177,-9.972016415028051,0
711,276,19.25131640433991,57.339641417322625,47.091097312101155,-21.178360427835088,1
712,711,61.38140516597479,51.27518669679407,51.85453326339237,-15.593283542680169,0
713,495,11.6530873246486,38.568668615448374,38.45405128381112,-26.164934670215708,1
714,544,53.41207433964324,33.766173979553926,43.4400589690885,-17.486350957545092,0
715,332,28.931462192698174,34.925869085460945,38.60386004362506,-18.486014522948025,1
716,175,41.141491088035565,39.30390402220007,39.44973705842857,-15.307882833747115,1
717,364,79.82242622136604,42.99210823327833,52.90730011274106,-1.9909107907976207,1
718,554,94.71137538091479,59.603765844531566,66.84199186879897,12.029364468807778,0
